reporting_month,reporting_year,month_number,customer_code,customer_name,channel_code,brand_code,brand_name,product_key,product_name,pack_type,pack_size,product_group_lv1,product_group_lv2,gsv_keur,turnover_keur,discount_keur,discount_pct_to,discount_pct_gsv,gsv_record_count,turnover_record_count,mapping_review_required,certified_for_analysis,data_quality_status,data_quality_flags,gsv_source_files,gsv_source_rows,turnover_source_files,turnover_source_rows
2022-04-01,2022,4,00000015,Brittle,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.9,0.9,0.0,0.0,0.0,1,1,False,True,VALID,OK,inputs/sales/Cust 15.xlsx,698,inputs/sales/Cust 15.xlsx,699
2022-04-01,2022,4,00000015,Brittle,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,2.5,2.4,0.10000000000000009,0.041666666666666706,0.040000000000000036,1,1,False,True,VALID,OK,inputs/sales/Cust 15.xlsx,768,inputs/sales/Cust 15.xlsx,769
2022-04-01,2022,4,00000015,Brittle,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 15.xlsx,922,inputs/sales/Cust 15.xlsx,923
2022-04-01,2022,4,00000015,Brittle,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,25.2,24.2,1.0,0.04132231404958678,0.03968253968253968,1,1,False,True,VALID,OK,inputs/sales/Cust 15.xlsx,838,inputs/sales/Cust 15.xlsx,839
2022-04-01,2022,4,00000016,Crunch,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,1.5,1.2,0.30000000000000004,0.25000000000000006,0.20000000000000004,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 16.xlsx,640,inputs/sales/Cust 16.xlsx,641
2022-04-01,2022,4,00000016,Crunch,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,19.1,18.0,1.1000000000000014,0.06111111111111119,0.05759162303664928,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,194,inputs/sales/Cust 16.xlsx,195
2022-04-01,2022,4,00000016,Crunch,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,5.7,5.4,0.2999999999999998,0.05555555555555552,0.05263157894736839,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,500,inputs/sales/Cust 16.xlsx,501
2022-04-01,2022,4,00000016,Crunch,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,2.3,2.1,0.19999999999999973,0.09523809523809511,0.08695652173913032,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,570,inputs/sales/Cust 16.xlsx,571
2022-04-01,2022,4,00000016,Crunch,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,51.7,46.6,5.100000000000001,0.10944206008583694,0.0986460348162476,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,396,inputs/sales/Cust 16.xlsx,397
2022-04-01,2022,4,00000016,Crunch,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,34.7,30.0,4.700000000000003,0.15666666666666676,0.1354466858789626,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,264,inputs/sales/Cust 16.xlsx,265
2022-04-01,2022,4,00000016,Crunch,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,8.2,7.7,0.4999999999999991,0.06493506493506482,0.060975609756097456,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,108,inputs/sales/Cust 16.xlsx,109
2022-04-01,2022,4,00000016,Crunch,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,10.9,10.2,0.7000000000000011,0.06862745098039226,0.06422018348623863,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,10,inputs/sales/Cust 16.xlsx,11
2022-04-01,2022,4,00000016,Crunch,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,704,inputs/sales/Cust 16.xlsx,705
2022-04-01,2022,4,00000016,Crunch,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,14.5,12.4,2.0999999999999996,0.16935483870967738,0.14482758620689654,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,772,inputs/sales/Cust 16.xlsx,773
2022-04-01,2022,4,00000016,Crunch,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.9,0.8,0.09999999999999998,0.12499999999999997,0.11111111111111108,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,922,inputs/sales/Cust 16.xlsx,923
2022-04-01,2022,4,00000016,Crunch,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,31.5,28.9,2.6000000000000014,0.08996539792387549,0.08253968253968258,1,1,False,True,VALID,OK,inputs/sales/Cust 16.xlsx,842,inputs/sales/Cust 16.xlsx,843
2022-04-01,2022,4,00000017,Mints,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,0.7,0.6,0.09999999999999998,0.16666666666666663,0.14285714285714282,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 17.xlsx,734,inputs/sales/Cust 17.xlsx,735
2022-04-01,2022,4,00000017,Mints,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,524,inputs/sales/Cust 17.xlsx,525
2022-04-01,2022,4,00000017,Mints,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,56.5,49.5,7.0,0.1414141414141414,0.12389380530973451,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,232,inputs/sales/Cust 17.xlsx,233
2022-04-01,2022,4,00000017,Mints,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,9.0,8.1,0.9000000000000004,0.11111111111111116,0.10000000000000003,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,596,inputs/sales/Cust 17.xlsx,597
2022-04-01,2022,4,00000017,Mints,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,5.2,4.6,0.6000000000000005,0.1304347826086958,0.11538461538461549,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,666,inputs/sales/Cust 17.xlsx,667
2022-04-01,2022,4,00000017,Mints,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,47.0,41.4,5.600000000000001,0.13526570048309183,0.1191489361702128,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,454,inputs/sales/Cust 17.xlsx,455
2022-04-01,2022,4,00000017,Mints,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,78.4,68.6,9.800000000000011,0.14285714285714304,0.12500000000000014,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,302,inputs/sales/Cust 17.xlsx,303
2022-04-01,2022,4,00000017,Mints,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,4.2,3.8,0.40000000000000036,0.10526315789473695,0.09523809523809532,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,116,inputs/sales/Cust 17.xlsx,117
2022-04-01,2022,4,00000017,Mints,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,21.7,19.4,2.3000000000000007,0.11855670103092789,0.10599078341013829,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,14,inputs/sales/Cust 17.xlsx,15
2022-04-01,2022,4,00000017,Mints,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,2.0,1.9,0.10000000000000009,0.052631578947368474,0.050000000000000044,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,832,inputs/sales/Cust 17.xlsx,833
2022-04-01,2022,4,00000017,Mints,MT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,794,inputs/sales/Cust 17.xlsx,795
2022-04-01,2022,4,00000017,Mints,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,12.6,11.0,1.5999999999999996,0.14545454545454542,0.12698412698412695,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,900,inputs/sales/Cust 17.xlsx,901
2022-04-01,2022,4,00000017,Mints,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.1,0.1,0.0,0.0,0.0,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,1086,inputs/sales/Cust 17.xlsx,1087
2022-04-01,2022,4,00000017,Mints,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,27.9,26.1,1.7999999999999972,0.0689655172413792,0.06451612903225797,1,1,False,True,VALID,OK,inputs/sales/Cust 17.xlsx,970,inputs/sales/Cust 17.xlsx,971
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,BOTTLE|500GR,BOTTLE 500GR,BOTTLE,500GR,BOTTLE,MEDIUM BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,426,inputs/sales/Cust 18.xlsx,427
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,1.2,0.7,0.5,0.7142857142857143,0.4166666666666667,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 18.xlsx,738,inputs/sales/Cust 18.xlsx,739
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,526,inputs/sales/Cust 18.xlsx,527
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,18.5,17.4,1.1000000000000014,0.06321839080459779,0.05945945945945954,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,232,inputs/sales/Cust 18.xlsx,233
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,7.7,7.2,0.5,0.06944444444444445,0.06493506493506493,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,598,inputs/sales/Cust 18.xlsx,599
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,2.3,1.6,0.6999999999999997,0.43749999999999983,0.30434782608695643,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,668,inputs/sales/Cust 18.xlsx,669
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,11.2,7.8,3.3999999999999995,0.43589743589743585,0.30357142857142855,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,456,inputs/sales/Cust 18.xlsx,457
2022-04-01,2022,4,00000018,Gummies,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,57.2,39.8,17.400000000000006,0.4371859296482414,0.3041958041958043,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,302,inputs/sales/Cust 18.xlsx,303
2022-04-01,2022,4,00000018,Gummies,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,5.2,4.9,0.2999999999999998,0.061224489795918324,0.057692307692307654,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,116,inputs/sales/Cust 18.xlsx,117
2022-04-01,2022,4,00000018,Gummies,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,3.9,3.7,0.19999999999999973,0.05405405405405398,0.05128205128205122,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,14,inputs/sales/Cust 18.xlsx,15
2022-04-01,2022,4,00000018,Gummies,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.6,0.5,0.09999999999999998,0.19999999999999996,0.16666666666666663,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,838,inputs/sales/Cust 18.xlsx,839
2022-04-01,2022,4,00000018,Gummies,MT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,800,inputs/sales/Cust 18.xlsx,801
2022-04-01,2022,4,00000018,Gummies,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,1.0,0.9,0.09999999999999998,0.11111111111111108,0.09999999999999998,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,908,inputs/sales/Cust 18.xlsx,909
2022-04-01,2022,4,00000018,Gummies,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,1102,inputs/sales/Cust 18.xlsx,1103
2022-04-01,2022,4,00000018,Gummies,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,16.7,12.6,4.1,0.32539682539682535,0.24550898203592814,1,1,False,True,VALID,OK,inputs/sales/Cust 18.xlsx,978,inputs/sales/Cust 18.xlsx,979
2022-04-01,2022,4,00000019,Lollies,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,1.2,0.8,0.3999999999999999,0.4999999999999999,0.33333333333333326,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 19.xlsx,608,inputs/sales/Cust 19.xlsx,609
2022-04-01,2022,4,00000019,Lollies,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,8.9,5.5,3.4000000000000004,0.6181818181818183,0.3820224719101124,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,178,inputs/sales/Cust 19.xlsx,179
2022-04-01,2022,4,00000019,Lollies,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,16.3,10.1,6.200000000000001,0.613861386138614,0.3803680981595092,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,468,inputs/sales/Cust 19.xlsx,469
2022-04-01,2022,4,00000019,Lollies,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,21.1,13.0,8.100000000000001,0.6230769230769232,0.38388625592417064,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,538,inputs/sales/Cust 19.xlsx,539
2022-04-01,2022,4,00000019,Lollies,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,31.4,19.4,12.0,0.6185567010309279,0.3821656050955414,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,394,inputs/sales/Cust 19.xlsx,395
2022-04-01,2022,4,00000019,Lollies,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,17.3,10.7,6.600000000000001,0.6168224299065422,0.3815028901734105,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,248,inputs/sales/Cust 19.xlsx,249
2022-04-01,2022,4,00000019,Lollies,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,1.1,0.7,0.40000000000000013,0.5714285714285716,0.3636363636363637,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,102,inputs/sales/Cust 19.xlsx,103
2022-04-01,2022,4,00000019,Lollies,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,1.0,0.6,0.4,0.6666666666666667,0.4,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,8,inputs/sales/Cust 19.xlsx,9
2022-04-01,2022,4,00000019,Lollies,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.3,0.2,0.09999999999999998,0.4999999999999999,0.33333333333333326,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,660,inputs/sales/Cust 19.xlsx,661
2022-04-01,2022,4,00000019,Lollies,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,0.8,0.5,0.30000000000000004,0.6000000000000001,0.37500000000000006,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,730,inputs/sales/Cust 19.xlsx,731
2022-04-01,2022,4,00000019,Lollies,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.7,0.5,0.19999999999999996,0.3999999999999999,0.28571428571428564,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,878,inputs/sales/Cust 19.xlsx,879
2022-04-01,2022,4,00000019,Lollies,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,42.2,26.1,16.1,0.6168582375478927,0.3815165876777251,1,1,False,True,VALID,OK,inputs/sales/Cust 19.xlsx,800,inputs/sales/Cust 19.xlsx,801
2022-04-01,2022,4,00000022,Pops,DT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 22.xlsx,108,inputs/sales/Cust 22.xlsx,109
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,BAR|150GR,BAR 150GR,BAR,150GR,BAR,SMALL BAR,0.0,0.0,0.0,,,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 24.xlsx,396,inputs/sales/Cust 24.xlsx,397
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,10.0,8.1,1.9000000000000004,0.23456790123456794,0.19000000000000003,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 24.xlsx,718,inputs/sales/Cust 24.xlsx,719
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,516,inputs/sales/Cust 24.xlsx,517
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,288.4,254.5,33.89999999999998,0.1332023575638506,0.1175450762829403,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,228,inputs/sales/Cust 24.xlsx,229
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,34.9,31.4,3.5,0.11146496815286625,0.1002865329512894,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,586,inputs/sales/Cust 24.xlsx,587
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,105.9,92.0,13.900000000000006,0.1510869565217392,0.13125590179414548,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,656,inputs/sales/Cust 24.xlsx,657
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,154.7,134.3,20.399999999999977,0.151898734177215,0.13186813186813173,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,446,inputs/sales/Cust 24.xlsx,447
2022-04-01,2022,4,00000024,Macarons,MT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,948.9,818.2,130.69999999999993,0.15974089464678554,0.13773843397618288,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,298,inputs/sales/Cust 24.xlsx,299
2022-04-01,2022,4,00000024,Macarons,MT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,7.7,6.9,0.7999999999999998,0.11594202898550722,0.10389610389610388,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,118,inputs/sales/Cust 24.xlsx,119
2022-04-01,2022,4,00000024,Macarons,MT,CBG00005,COBALT,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,85.9,75.6,10.300000000000011,0.13624338624338642,0.11990686845168813,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,12,inputs/sales/Cust 24.xlsx,13
2022-04-01,2022,4,00000024,Macarons,MT,CBG00009,SKY,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,24.9,22.2,2.6999999999999993,0.12162162162162159,0.10843373493975901,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,814,inputs/sales/Cust 24.xlsx,815
2022-04-01,2022,4,00000024,Macarons,MT,CBG00009,SKY,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,776,inputs/sales/Cust 24.xlsx,777
2022-04-01,2022,4,00000024,Macarons,MT,CBG00009,SKY,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,128.6,120.3,8.299999999999997,0.06899418121363256,0.06454121306376359,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,884,inputs/sales/Cust 24.xlsx,885
2022-04-01,2022,4,00000024,Macarons,MT,CBG00009,SKY,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,1074,inputs/sales/Cust 24.xlsx,1075
2022-04-01,2022,4,00000024,Macarons,MT,CBG00009,SKY,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,313.0,275.4,37.60000000000002,0.13652868554829348,0.12012779552715662,1,1,False,True,VALID,OK,inputs/sales/Cust 24.xlsx,954,inputs/sales/Cust 24.xlsx,955
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,BAR|150GR,BAR 150GR,BAR,150GR,BAR,SMALL BAR,0.0,0.0,0.0,,,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 27.xlsx,476,inputs/sales/Cust 27.xlsx,477
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,BOTTLE|1KG,BOTTLE 1KG,BOTTLE,1KG,BOTTLE,BIG BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,240,inputs/sales/Cust 27.xlsx,241
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,BOTTLE|200GR,BOTTLE 200GR,BOTTLE,200GR,BOTTLE,SMALL BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,764,inputs/sales/Cust 27.xlsx,765
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,BOTTLE|500GR,BOTTLE 500GR,BOTTLE,500GR,BOTTLE,MEDIUM BOTTLE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,560,inputs/sales/Cust 27.xlsx,561
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,BOX|200GR,BOX 200GR,BOX,200GR,BOX,SMALL BOX,0.0,0.0,0.0,,,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 27.xlsx,540,inputs/sales/Cust 27.xlsx,541
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,BOX|50GR,BOX 50GR,BOX,50GR,BOX,SMALL BOX,0.0,0.0,0.0,,,1,1,True,True,REVIEW,PRODUCT_MAPPING_REVIEW,inputs/sales/Cust 27.xlsx,928,inputs/sales/Cust 27.xlsx,929
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,CONE|50GR,CONE 50GR,CONE,50GR,CONE,CONE,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,700,inputs/sales/Cust 27.xlsx,701
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,PACK|1.1KG,PACK 1.1KG,PACK,1.1KG,PACK,BIG PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,310,inputs/sales/Cust 27.xlsx,311
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,PACK|250GR,PACK 250GR,PACK,250GR,PACK,SMALL PACK,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,790,inputs/sales/Cust 27.xlsx,791
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,860,inputs/sales/Cust 27.xlsx,861
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,POUCH|400GR,POUCH 400GR,POUCH,400GR,POUCH,MEDIUM POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,630,inputs/sales/Cust 27.xlsx,631
2022-04-01,2022,4,00000027,Fancies,DT,CBG00001,OLIVE,POUCH|900GR,POUCH 900GR,POUCH,900GR,POUCH,BIG POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,380,inputs/sales/Cust 27.xlsx,381
2022-04-01,2022,4,00000027,Fancies,DT,CBG00005,COBALT,POUCH|100GR,POUCH 100GR,POUCH,100GR,POUCH,SMALL POUCH,0.0,0.0,0.0,,,1,1,False,True,VALID,OK,inputs/sales/Cust 27.xlsx,134,inputs/sales/Cust 27.xlsx,135
